,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,i1,i2,hl,nl
47,1646,437,5,193,3143,125,2105,4836,2342,2274,345,2454,98,4642,2773,2470,1074,3078,145,4098,3420,2610,4069,1794,171,2803,3894,2104,4961,2049,1619,831,1804,809,2744,4535,654,312,3479,554,192,646,284,708,3012,647,2215,109,1244,3786,643,3905,4738,4683,4771,40,3015,1119,2377,2666,3805,416,95,137,589,2334,2562,2256,4187,4661,4572,3511,1357,4245,2194,2206,2848,388,4275,2204,580,673,2280,3001,2896,3408,3226,3685,459,3099,2769,892,3522,3501,4941,1628,1893,3037,119,795,,3203,,
48,361,923,4005,193,1753,3536,3888,3271,2355,4177,1646,323,4270,109,3928,455,1522,882,4446,2274,240,3285,1240,148,1128,72,3861,2610,1755,4069,3581,4847,483,1636,1337,3018,2548,3083,4532,2876,740,1431,674,3781,2444,544,79,1545,4373,2619,4091,768,2949,3080,682,4593,1708,2375,2310,4910,647,1517,3704,4469,4671,1823,266,1736,4477,3282,4554,475,1015,3862,2778,4929,1933,1371,4461,125,1611,1516,3431,113,2198,4826,4714,1174,2931,4814,3293,2575,2393,1158,973,1276,3455,4902,3556,3262,,2499,,
49,4918,4106,42,4716,4955,1129,3793,388,839,3251,1028,98,2248,2782,1951,114,427,4118,1918,1306,361,3115,2751,4627,1519,1602,1235,3238,3424,2905,3046,604,2667,4396,3367,4642,648,286,732,2280,569,250,3704,437,4788,1240,4035,3725,3519,1075,4128,1269,193,2342,4814,1454,3847,1089,1116,1288,145,1373,1611,4436,4469,109,3602,72,2421,4664,1041,416,3048,3258,1599,2152,3351,2200,701,4986,2355,4481,2656,3647,3224,276,4501,1601,4783,1357,457,554,489,2136,3386,62,1333,394,909,3295,,4717,,
50,4836,4890,4501,125,234,1129,3519,40,3537,394,647,416,3462,923,2848,4270,366,145,4568,4637,2295,1844,1708,116,495,1007,2912,2274,524,1493,4302,2355,1015,953,4686,4760,1214,3164,2996,807,1632,4876,2639,2342,1733,2015,4091,4894,3083,3612,956,4219,3781,2632,1008,255,853,153,2884,2210,260,2499,2782,4847,3533,1091,3553,4954,2439,2686,1132,3503,405,2658,4396,2750,3952,3935,1927,898,3895,3335,2820,4049,4120,1698,4069,4643,3182,4477,4265,2613,276,106,4016,866,30,4752,245,1662,,4717,,
51,740,903,786,2549,88,4918,125,14,4128,3888,1253,4096,3510,532,4888,2355,3424,2499,2773,4106,2409,145,1611,4767,2472,4890,3423,3519,1287,2207,70,3095,2531,234,4501,2088,1578,4929,2905,116,4661,1636,953,601,3953,203,277,3982,2227,3607,4651,4272,85,193,1752,44,112,3942,1555,4738,1646,2507,4248,1751,2551,988,51,3300,3364,4810,1379,575,973,4270,3567,2422,4836,3102,1139,2637,4005,1550,2021,1537,397,260,2681,361,4639,571,3479,856,284,2478,214,4926,634,4177,1588,2610,,3184,,
52,4683,125,586,4918,1602,4091,4446,882,3459,3424,1970,3198,4533,1088,2476,4634,2639,1835,2341,4327,1826,3421,769,1445,1788,361,2055,2820,4940,4063,3300,2501,1601,1922,2389,4106,2990,2796,4034,3510,4401,4142,2646,1373,2160,1133,467,2136,3329,145,193,3397,2549,165,3335,234,4637,870,3517,1028,2163,3465,14,2342,2178,2750,4074,807,2681,85,1555,989,3630,4836,4902,2304,240,2421,502,3774,3083,3282,701,2210,2577,990,3435,2949,4738,1880,4778,1921,3116,3352,203,416,4945,4453,8,1254,,7655,,
53,4888,1074,2549,145,361,3459,829,489,2256,160,186,2143,983,3314,3343,4164,357,604,2639,4803,1287,4302,112,3647,2377,1091,708,3335,262,571,4091,1752,2536,1782,4533,648,4581,3609,85,3510,95,1304,2033,4674,1611,4284,4764,50,2953,3519,1306,3715,647,2072,416,3483,2649,4651,2908,3857,453,4658,309,1464,1647,4556,978,2848,3785,2924,4771,4493,1613,45,2170,3347,1714,609,151,3258,193,4177,2970,1313,4337,4642,4562,740,3405,1864,2750,1646,2540,2470,397,896,4797,4106,104,505,,5319,,
54,2549,193,2280,361,1791,145,882,4342,3928,1549,4793,127,2508,1951,276,1464,211,2638,4858,3337,4143,3083,4557,740,4738,284,1684,2377,15,323,3058,2988,184,2674,1172,2853,3063,335,4335,1178,3715,1398,945,2619,936,1252,4535,4005,1695,4918,4961,3996,1774,1331,647,4469,312,2105,2907,1936,2533,2350,2828,4804,3685,1994,804,845,1088,3034,1357,181,1777,4702,3958,1080,255,429,4106,3179,989,3499,4723,1235,510,4665,1005,593,3314,203,189,1133,2691,1337,56,818,979,1209,251,2274,,3203,,
55,708,4683,4091,361,459,3078,4352,4803,4096,1053,3421,1886,4876,2970,882,373,4545,1100,2155,744,4989,4372,945,676,2370,437,4226,1960,1722,3565,2251,3782,4018,2086,2274,1762,183,3459,1398,4592,3885,1351,1287,2462,1504,1753,2755,1736,4254,287,2340,1431,3350,1532,4512,719,3329,3869,4304,4029,285,3510,2686,1911,4593,986,1740,3027,4044,2283,2712,1421,1751,3005,1945,1303,2243,2,3901,4382,260,2392,359,2840,2342,192,1014,4738,191,2637,2289,4793,827,2470,1836,145,3968,655,856,4245,,4253,,
56,4446,4783,740,4091,4177,3300,812,2,908,3551,3813,1646,1633,773,1477,4814,297,1089,2218,786,648,1690,4782,2549,1357,4894,4390,3939,193,2458,4372,986,2820,4854,3201,1728,3810,4491,4093,708,238,4634,3676,1602,2949,1711,2105,413,3710,411,3690,4760,3238,4675,673,1406,725,2739,2246,4971,4164,181,2377,2280,496,586,3397,4128,2663,4565,2718,1740,2155,1276,3102,403,3048,2274,4658,345,4245,2606,3510,2988,4115,4793,1933,4270,1455,532,4691,674,4303,4475,54,3715,588,3198,4533,4124,,1833,,
57,1522,4683,2949,1074,920,2274,3314,4411,3598,507,112,2795,1485,4128,4457,145,522,1471,4782,2251,3660,740,1813,1238,4601,2377,1859,85,1177,2955,300,1178,1172,4501,125,3889,2412,1646,3831,4894,71,816,908,1684,4086,4303,1894,2987,413,2683,4053,248,2858,3917,4675,2787,4680,3094,416,3826,4290,4512,3421,1458,789,4274,2773,989,4637,1871,3080,956,3454,3818,4709,2462,348,2098,3976,4294,4298,4474,804,1873,2593,773,4954,3528,3575,2732,4710,1662,323,643,1176,2353,4131,3437,1143,470,,3203,,
58,708,2105,1740,2274,416,3335,276,3421,2178,1038,2970,4069,989,4310,4894,3271,4512,3859,716,736,205,2336,3324,268,908,203,554,2949,3459,1548,1681,3564,2158,357,4005,4391,4199,4106,3652,1455,1809,4966,3609,1464,284,1841,3393,2119,2861,518,4506,437,1421,4049,3212,3475,854,2311,3152,516,4332,1918,148,3343,4650,69,4257,4943,1630,1492,740,3510,772,1097,3391,2536,1752,4783,3796,467,4599,1705,3354,1238,4702,3005,4789,2339,3320,648,3432,1281,2604,1567,4836,1199,4711,1894,2295,855,,5006,,
59,647,2342,3768,2468,3001,2280,3143,4683,2750,4940,2816,361,125,1485,2949,1054,3102,72,3229,4447,4445,2773,4432,1617,2274,4729,882,1429,570,3624,3198,2820,832,2105,2653,2581,2639,1708,2311,1173,1765,2139,2549,3791,362,1749,4725,4396,1751,1221,4670,3944,4090,4945,2454,397,217,4533,3785,894,3510,1555,449,1096,2801,586,3335,3558,2616,3695,3955,249,3647,4382,4386,1951,3179,4640,2848,4826,2256,4003,192,320,1202,3453,238,3735,927,2613,2152,1948,4908,4798,2055,3094,3182,2204,4885,23,,2499,,
60,1715,2988,4005,85,3238,983,211,100,610,621,193,3237,1667,4894,4447,1485,3690,2549,3602,4955,1548,157,80,41,4096,184,1169,1755,4451,2907,1860,1306,2639,4569,4128,1357,4960,1224,4458,34,217,2289,1602,927,1748,4016,4506,3259,522,2813,741,1663,3071,4257,525,4411,4765,4064,1252,2101,3885,4504,3510,2280,979,324,1464,598,2439,3782,4683,2251,3974,4457,1022,2155,2050,516,4589,1113,3338,4344,3198,429,1523,3341,1038,4143,4188,1899,3168,4270,4167,4865,4208,2504,420,1172,4501,2798,,2499,,
61,2,908,983,1646,2848,1357,193,2820,2608,4382,2663,4565,3685,4245,532,4683,2210,284,4053,1412,303,4573,2255,215,107,4715,3028,711,4184,902,4798,40,3640,4572,4470,3949,453,882,3561,2513,163,1899,1762,1087,1485,2422,2666,1353,3439,3229,892,4373,2811,3355,2504,2518,4393,4265,2651,2773,2562,1993,2179,3939,4814,4208,2520,712,3770,2480,3537,1636,4609,1926,4642,4709,4940,348,4190,2440,4194,3590,45,3675,648,3528,301,4001,1984,3868,63,4489,4140,125,2021,4961,1244,4836,4514,4829,,3203,,
62,647,1984,4894,2274,2912,698,145,945,1615,203,1178,532,2207,4433,4757,4093,3573,116,4908,953,673,4501,4069,4683,4789,2951,1374,58,3670,1485,4128,1200,754,147,3510,1846,2714,449,928,416,40,708,284,856,2491,1522,2666,679,4874,1753,276,645,2562,3754,1911,4446,3626,209,2265,4304,4473,822,1150,739,3337,4659,2095,2970,4091,704,381,882,588,1756,20,4642,333,360,4392,2300,1088,3783,2740,1214,301,4941,98,3732,1804,2739,1926,4393,2989,2136,4016,4783,570,3424,607,772,,3203,,
63,1646,708,956,186,1379,4642,193,532,2100,2874,2355,4245,3591,1578,361,4929,3472,1074,3408,4955,3905,2820,2548,740,2274,4098,1740,297,465,3609,4757,855,772,181,169,3189,557,345,2666,692,3037,301,4005,4304,1522,4778,4344,784,1621,945,2508,415,882,896,4053,4390,2608,4683,1128,373,660,3012,1008,4394,236,3501,3450,366,3060,4573,1782,3092,4171,1071,3370,2293,3454,2795,4069,145,2697,3995,4960,2828,1651,892,934,1821,1670,2663,3337,79,1178,4284,4601,1468,583,2165,3480,1991,,3203,,
64,416,4302,4501,3510,1844,3238,3335,3519,2639,1004,4005,4782,1611,3459,3282,276,4091,3985,2632,3613,112,4888,3854,80,953,1979,3746,4352,3509,2118,4847,3820,3462,2023,1091,3152,4752,3198,4639,2970,855,1254,1198,3322,4760,4963,3600,2210,3826,1023,1129,3341,4716,2439,3942,256,62,1317,4643,1548,2070,4797,430,716,50,621,56,4106,3778,3083,4642,1018,255,4894,4683,4754,3115,4927,4131,3728,3071,2610,4961,4337,2063,617,3905,3453,198,159,4303,726,1281,4270,40,258,191,1093,505,3647,,6906,,
65,193,4778,2319,2681,4245,2454,2263,2210,127,725,973,169,4918,1715,2,1252,4683,1351,784,122,1091,3183,2162,1209,2266,3738,3497,2384,3462,2301,4177,3582,1464,3308,4757,302,3048,2632,1263,4410,3942,459,3496,1485,2848,813,1474,3466,4966,3885,425,2978,1911,2989,3372,467,4499,983,1412,4665,3732,1254,601,3423,3518,1034,1495,3501,744,3333,416,4847,3393,1443,4787,2355,284,2280,3555,3791,308,949,3928,2024,3551,2795,3498,297,4645,303,4844,2903,181,3805,4342,2076,2721,4284,3085,4975,,2683,,
66,3996,740,2549,1458,4005,361,4683,3083,2773,3094,1555,387,238,3516,3635,1522,2866,2730,2377,4086,54,71,4091,1903,4303,1715,3472,4894,2545,2070,4986,416,240,176,266,3849,1198,137,2142,2155,3091,4337,1835,125,4987,1736,827,4645,2311,3432,989,3928,2501,3555,2872,4512,2256,3651,2620,294,1698,2955,3820,983,3211,732,2296,1611,3704,3660,1252,191,3467,2188,1821,4695,2401,2444,4049,807,109,4656,1545,4164,3760,3271,3145,2459,4778,2149,1100,175,2246,4446,1454,297,3883,2736,3198,1753,,2499,,
67,740,647,1357,1755,3201,115,125,3955,673,2280,2342,2155,3048,2274,3510,2988,4270,1048,284,3335,98,1983,4573,80,2356,4005,1818,2139,3269,1611,3768,4396,3660,1122,1667,339,240,4652,1715,391,1015,3035,4501,4283,677,2088,2050,2422,3439,4090,934,2614,117,427,3027,953,2874,1595,1493,701,4640,1599,182,4265,2792,1351,211,217,1066,1143,3179,3917,3654,1913,3094,836,3102,2468,2912,1557,3244,1217,4134,2758,513,2610,405,3503,197,4457,3760,1178,69,3014,3238,902,3817,4091,3628,4989,,1168,,
68,62,405,1221,4960,3354,3225,4091,986,1983,276,4183,117,3282,2306,2530,2430,960,3675,4084,4940,4342,175,4609,132,246,434,4444,1698,2260,4177,2792,3519,3108,323,187,1088,655,2988,3268,1244,2377,3083,3982,4596,4945,266,362,2532,1752,4134,3153,1960,2499,2848,866,1557,2021,677,796,112,27,2629,321,2755,337,4034,1288,2149,3510,2070,4961,3580,182,1455,3685,1711,4642,648,1261,3446,3888,4446,69,827,3068,3911,4005,1184,1118,2970,3094,2508,4902,2246,72,3201,593,3337,3567,2408,,6906,,
69,4446,297,786,648,2549,673,4836,3685,4683,2210,98,4642,4106,3564,3497,1254,4767,1894,4342,3035,3151,3372,113,4847,134,4651,2282,3650,2792,1922,1281,4652,3424,4715,193,4481,416,158,2848,892,1443,361,505,2773,1485,3704,726,1970,4961,3676,4578,249,4782,3901,4115,3109,2551,3792,3463,3089,2147,2987,3459,2470,4014,3510,908,3335,2500,287,499,203,1176,4049,4561,2820,4270,1246,3979,1923,973,3043,4444,4954,744,238,2342,2906,4894,2311,1646,1412,450,1196,1238,1033,246,676,3483,2010,,63,,
70,4783,740,3037,125,1406,2280,3995,4245,532,1362,4642,276,361,66,3856,145,41,989,682,3607,4757,692,4650,2638,3785,2612,4929,2905,2666,2376,990,3637,2196,1176,594,3144,4625,930,3996,186,2568,4699,4858,1790,37,1600,3337,2105,345,3421,1951,1684,3228,577,2394,448,343,114,3094,4961,4491,2465,14,2188,2170,1868,2800,1725,738,3225,2898,4895,62,1217,4894,4955,1202,36,1121,2474,3479,4940,4615,620,2872,1578,3630,3154,1821,4408,2513,2741,3142,646,1014,1611,744,1129,2649,1979,,5010,,
71,3300,1252,983,297,437,2549,4493,3810,4918,708,413,411,4675,14,2256,2246,2155,3102,3189,4738,2274,2988,4793,4270,532,4533,4683,416,1443,4143,2639,1404,1681,922,276,2355,3421,361,4570,4344,2904,2203,4005,2499,140,3406,1611,4396,239,4022,1014,945,249,610,4985,4069,989,4686,1921,1430,3230,1287,804,82,1464,2353,396,2770,191,2095,3818,2339,1995,2866,1715,4391,3796,3565,1782,4740,137,1809,1762,3071,1091,2612,3643,3516,4911,4929,4717,4676,2895,3271,2086,4656,4003,2394,4927,105,,1168,,
72,4783,740,4091,647,3037,1089,1690,4894,2166,193,4372,2820,708,1053,3676,1602,3869,14,1519,2280,1740,3102,3189,3048,2274,4245,4096,3510,815,4270,348,4124,2996,4453,4683,772,416,1443,2586,3335,21,2833,1531,276,4352,3421,4337,268,361,617,1930,4573,66,4282,4005,3424,3506,2828,4579,1683,3780,4226,713,145,2853,36,3820,2301,4098,4910,840,668,4396,329,2468,567,3472,42,3324,1355,1927,3097,2970,1580,3383,2536,700,989,186,57,1837,1430,882,4989,4469,62,63,4094,3210,3908,,332,,
73,1646,9,4918,4245,1821,1510,2445,4960,4757,1005,114,3393,2751,2300,2876,647,3067,4642,361,1621,3732,1087,945,66,1794,193,3576,1753,844,1351,2799,2998,1764,2342,3064,256,3138,4929,2747,1253,2831,2755,1174,98,1740,3290,1578,4836,2139,398,1695,803,134,2224,548,72,4445,4110,3939,4344,984,176,1204,827,472,934,902,1605,1276,609,2833,4396,3372,1008,1615,2531,654,4074,2170,627,2158,3901,145,4106,2730,4482,2206,725,4126,2506,634,2832,519,2194,2136,1464,3888,2454,4499,2196,,4717,,
74,2949,3335,397,45,125,4642,4578,3735,4171,2342,2396,112,3483,2538,1682,4771,181,2937,4091,3892,300,3314,203,989,1984,2750,2667,3760,2549,3227,4493,3233,2274,1921,1951,4783,2031,283,3080,1601,2111,4470,4814,4187,577,2694,4039,4006,4202,586,3017,882,276,2508,2238,95,3179,4798,4639,2610,1181,679,4106,2118,1196,2315,3015,3905,2287,3511,4245,3085,3640,4501,1200,1611,68,708,3857,3955,3188,1550,1475,3199,719,1119,532,956,4918,1557,2454,3421,2280,3811,1711,3796,2384,193,3611,1740,,5010,,
75,740,1984,4432,708,2105,3869,2274,4096,674,588,4683,284,2795,268,361,303,1065,4005,455,145,902,3472,112,2970,3164,3782,1263,3045,1970,3435,3785,1708,192,4064,3282,459,3329,4581,2251,3594,3355,3791,3590,1224,4349,679,3775,1607,2076,1041,437,4373,2200,4453,2355,832,3238,4245,1022,4635,3322,2161,4084,882,1485,2511,1076,1053,839,1085,2480,2350,266,323,960,2359,2055,511,4954,3793,2933,3753,4352,4396,2454,198,2319,4233,125,4208,3944,98,4738,1517,72,4501,4553,920,2289,4035,,2683,,
76,3472,2287,3100,4986,588,1595,1667,3278,131,953,361,1212,3593,85,193,4318,4831,181,2274,4893,2820,176,3424,3892,1143,4453,4303,4904,20,1615,1150,416,2307,2549,2076,3582,1860,4118,3091,159,109,200,2280,4344,2500,2349,1200,4583,4396,125,1721,1828,458,4535,3367,4761,3466,1715,3047,4338,3625,674,4778,1464,3312,1074,169,4105,1129,1755,2633,1787,3003,4243,3259,3431,2639,3085,1252,1522,4319,1951,1698,2931,4005,3456,673,1893,3509,2300,4501,4960,4642,4131,3335,2023,258,459,4411,1162,,2499,,
77,740,1252,1984,2549,555,125,4234,4675,2246,2674,2280,2988,3905,3335,20,3083,4642,3417,4005,1649,3652,1458,2696,4126,4069,4594,2547,882,1464,4778,69,4342,2287,4652,3535,1407,2142,1705,3894,2832,2958,383,4717,176,4874,3337,1178,2224,2221,557,3626,2392,1409,1071,387,3312,1096,3352,1650,3393,1313,3098,660,1217,3533,3662,276,1880,600,3715,2504,193,3654,4394,1952,3173,1014,4098,4766,2533,3576,708,3498,4793,467,416,4918,928,945,4894,4986,861,2136,2439,1173,1157,2689,1457,1681,2025,,1511,,
78,4446,4091,4177,4814,297,786,3939,1556,4303,4453,4683,4642,2773,3085,1611,3364,768,51,1126,62,3095,916,1732,462,4656,3928,2714,676,3022,2317,245,260,361,4428,1601,187,4393,1443,4084,2987,288,301,2548,3344,3347,4093,1899,1315,1647,2306,484,983,4392,3282,1190,1517,284,2854,2450,397,4757,1632,1698,4710,3383,1485,2295,3300,2516,201,604,2021,63,532,2086,458,2179,4005,3982,40,2608,1722,2722,4797,525,4332,903,125,416,4292,4533,2975,3781,3567,2792,708,4702,3459,95,4545,,332,,
80,647,357,767,648,4493,8,238,3165,2280,1740,3102,3685,2274,4245,3510,4270,3198,2227,3335,2182,2639,4642,3018,361,4573,66,2499,295,4106,2178,4908,1437,4841,3078,3319,1174,3459,112,1667,2547,3661,1287,882,3942,69,2095,240,3343,4650,4283,1087,2088,4961,4064,3330,4171,1739,1333,2876,2224,2238,3408,2478,1373,3126,147,691,1864,516,203,2319,2349,4134,4097,837,4006,609,388,1391,125,1595,2894,2139,450,87,2549,2848,1749,1270,4911,4960,3271,2506,3125,2953,4096,2025,2189,4930,453,,6335,,
81,2549,125,647,2024,3498,4880,145,4005,4836,3083,1921,3335,71,416,2025,4675,3423,4106,1684,4683,2848,248,4778,1263,1470,3198,989,4195,1178,4493,617,657,1475,2674,3144,4171,4501,2653,3863,4943,2336,4961,1888,2439,4074,339,3953,2531,2872,4570,708,2547,4656,1313,4218,2548,1324,4615,4128,3665,1008,2559,930,1114,2274,4970,2678,3086,4239,3928,945,4177,3551,532,477,3397,1395,56,2394,1451,4894,3831,1578,2188,2508,3459,1756,3300,1457,973,112,2077,1464,301,3040,3314,3890,4280,789,3261,,5006,,
82,740,647,1252,908,1089,648,2816,4945,2220,4493,3182,986,2820,3810,4918,708,125,1388,1711,2105,14,1519,725,2246,2663,1740,3888,3685,1253,345,4245,4270,3715,4533,820,416,3314,2639,1404,98,2530,2833,4477,4642,2911,276,2355,1821,4828,361,1588,2597,4908,2470,2409,1074,542,3636,3078,145,4995,3820,2301,4941,4396,4643,3452,2468,3113,3667,1014,945,249,1580,1747,1667,3519,1430,1287,450,3080,655,2147,67,4960,4757,3109,3237,2095,3509,633,4208,1970,343,2803,3343,4652,4650,3657,973,,1124,,
83,2342,3018,1736,594,3165,4573,4505,1983,679,3849,827,2139,1351,3269,3782,4064,3092,3189,4968,2513,4396,4091,125,134,2120,4005,1087,238,4826,4270,3689,3613,3292,1615,3102,240,1341,1836,3142,4440,1062,1262,1765,4640,1611,621,2945,2155,179,181,2352,2511,2220,4757,1592,4814,3794,4625,1667,4913,4894,4730,80,2210,2543,935,2340,945,3408,1649,4798,4881,3078,3183,2912,4006,1022,3421,2359,953,495,3885,3791,1755,2179,1922,2998,4589,1749,2633,2253,2772,1519,2440,4642,2311,1158,2082,69,3914,,2499,,
84,2549,2949,2996,98,2247,2342,2354,953,276,2142,4501,1690,945,2280,148,2256,3340,40,1198,3421,657,416,816,2136,2769,3085,4234,1751,2315,942,1984,1178,3885,4722,4373,554,1333,680,4778,601,1873,3903,4922,3640,2105,2536,3335,4963,617,4352,1562,3840,2404,630,1854,1015,923,3510,3198,1564,238,2894,3185,1143,56,3314,4394,677,2950,1252,1879,663,2610,2607,935,1896,837,2274,4642,2756,3406,3674,882,1519,3144,4245,1822,532,3483,283,2431,2356,3424,1122,1809,2377,1970,1708,2207,1464,,5006,,
85,276,1698,4760,3048,532,4665,71,960,145,2063,4270,4783,837,297,193,2709,4535,3757,4951,744,1289,2996,4656,2681,296,1983,4106,2481,3436,4642,51,4501,3282,2953,3911,4336,3459,556,2632,2811,558,1014,125,3085,1711,2637,4836,2300,3582,2274,3423,3335,2096,4960,4826,1755,3366,256,2848,3227,3898,56,973,405,2049,98,285,301,1860,3183,989,941,2696,4342,4851,2832,2516,2756,3510,4014,4573,66,3732,4831,3004,2547,3817,621,3102,361,3628,106,3738,3428,940,357,366,3164,108,4064,,4253,,
86,4642,114,2139,2714,630,1753,953,145,3107,617,882,3109,3923,4888,276,2470,80,2287,4337,3282,4091,72,338,2755,3438,2163,109,3431,4635,4740,3454,3199,308,2442,4302,3440,4703,284,648,3928,3652,3092,4918,3643,720,4532,4658,2421,945,4093,3225,302,1922,3594,4533,4535,4164,2540,2501,3335,3942,1601,4643,4344,1740,1089,181,553,2652,3314,4396,840,4652,1519,2924,960,2342,3519,4760,1178,3763,1557,2796,2355,2549,4691,4477,361,2747,3781,3537,495,3238,2975,600,1241,2229,2953,112,4335,,6906,,
87,193,4918,2194,453,2210,2342,2280,4642,4955,88,2549,1711,870,2820,4475,3813,3233,4499,1730,2637,4698,3018,3391,1341,62,1485,1169,2848,37,4758,4783,909,4661,3035,127,246,3224,3963,4551,2890,3125,3424,4086,3510,279,1618,3386,1189,1254,973,4445,3005,4932,4333,115,1158,1698,3497,2949,815,4284,1648,1287,591,4683,2510,3979,738,2996,3263,4290,81,2163,3105,4911,4640,457,4342,2377,3099,2298,2787,2113,1899,112,1651,303,1288,3188,4338,586,3812,1196,46,2387,1405,4245,4034,158,3986,,2499,,
88,647,839,4836,2274,4445,3625,3083,4477,4642,3018,361,2139,1611,3768,4396,2468,989,2976,519,1464,1695,416,569,2086,3335,4512,1494,4960,3424,658,3152,2646,4139,2773,3917,85,1004,1074,4814,1066,3354,3211,2295,4890,4308,2300,1219,1918,3811,2973,3996,1211,3735,3660,3100,239,3647,3045,15,72,1007,2937,3753,1015,4711,2256,62,2136,1458,3944,3609,4147,4411,3097,193,3510,1804,427,4831,3689,3046,2549,2830,853,4949,4270,3282,1357,4702,4318,1184,325,3337,4664,3914,138,1795,2696,309,1501,,2499,,
89,647,193,4665,1711,588,2454,109,1404,4642,3497,698,3381,4136,3459,688,945,1774,750,1472,3952,1464,4876,3210,1926,4961,3330,127,2389,3626,189,4284,3034,1212,203,3795,882,2773,3483,2319,708,3092,2342,2619,2709,3335,2828,1627,4270,3337,1066,4874,3791,89,3409,2647,2639,1728,1650,2024,2300,37,309,2161,3944,4327,2924,3127,4533,3370,3193,4635,214,1457,4245,2179,4573,4885,2696,495,990,46,4722,239,3859,2480,3019,1048,3109,2841,2659,815,2210,544,3386,1060,3001,4970,1720,2821,146,,5319,,
90,4091,125,3625,4642,1224,4396,4798,4922,4940,4927,2295,4765,832,2320,738,3371,3122,3094,3510,1244,3892,2792,3767,2703,3261,1739,3834,1674,2136,4683,2274,3211,4338,1927,3953,2056,2912,2086,3802,1783,923,2832,803,4917,1287,668,1050,2280,1836,3467,636,750,2639,112,1411,1252,4836,2436,197,3630,4398,3986,10,1532,861,1821,1564,2872,2355,2988,2470,1242,2421,4740,1457,855,1646,853,4333,2188,2714,2898,1471,116,2663,1751,4634,972,4783,3782,3661,321,1749,2993,1126,1128,1945,4874,4211,3319,,2499,,
91,4245,112,648,114,416,953,259,3371,1611,145,2210,1270,2215,938,4642,2523,3444,2610,2025,383,4683,1014,2256,3963,1740,4302,3834,3939,4226,2848,284,817,2782,251,1873,3661,4106,3370,3510,361,554,2697,3337,3164,2525,4501,2113,2481,2143,3519,4352,2639,647,3794,524,565,3026,1748,492,1091,1628,2792,3182,4825,54,4053,10,231,3799,902,2755,4851,1984,171,45,2105,1203,3971,3372,3083,186,552,2726,27,3282,2547,1753,3522,3032,4793,1412,2773,387,505,1774,2015,3571,4814,4716,575,,800,,
92,647,297,193,4683,416,276,361,989,882,2274,708,4533,4091,240,486,3067,3704,923,4453,2025,63,3225,1715,1711,2104,531,1646,4149,2280,4642,1611,1404,786,2256,553,2773,4691,1601,3318,2676,2484,3785,2501,3897,1960,2101,2353,908,1448,4698,3109,945,112,4086,371,4599,2207,2105,815,495,532,3084,4245,2747,555,268,248,2633,4537,2288,527,116,4337,2356,3892,938,1995,1495,740,2138,4194,2732,4501,1835,2179,145,2562,3282,4506,2454,4394,127,13,288,2142,125,2577,1294,1289,3496,,5010,,
93,647,4615,4945,4960,4459,287,62,1202,2368,51,1715,4106,4760,3432,2691,2848,3446,1960,2755,1406,2649,4445,3564,4783,4183,3071,1171,4767,4302,4284,856,4940,2204,3035,4098,3198,3375,4640,3811,4836,158,920,1404,1169,130,4104,4704,1921,2294,1983,1557,1281,2468,4533,2306,4847,1244,507,3757,786,1667,1246,1871,1245,4444,2988,325,2355,2637,193,3510,646,4479,764,3145,2770,2866,3174,2800,4286,3282,894,260,4342,4093,3424,4675,1561,2510,405,4642,2282,2301,4941,3237,125,4680,3335,938,3094,,2499,,
